tid,dir,lav,cav,time,time_nr,day,date
2,0,104,128,28800,24,2,17071
3,0,142,188,28800,24,2,17071
3,1,97,96,28800,24,2,17071
1,0,60,45,30000,25,2,17071
1,1,118,116,30000,25,2,17071
2,0,128,117,30000,25,2,17071
3,0,188,137,30000,25,2,17071
3,1,96,118,30000,25,2,17071
1,0,45,64,31200,26,2,17071
1,1,116,125,31200,26,2,17071
2,0,117,131,31200,26,2,17071
3,0,137,189,31200,26,2,17071
3,1,118,144,31200,26,2,17071
1,0,64,58,32400,27,2,17071
1,1,125,129,32400,27,2,17071
2,0,131,111,32400,27,2,17071
3,0,189,150,32400,27,2,17071
3,1,144,117,32400,27,2,17071
1,0,58,65,33600,28,2,17071
1,1,129,97,33600,28,2,17071
2,0,111,90,33600,28,2,17071
3,0,150,127,33600,28,2,17071
3,1,117,109,33600,28,2,17071
1,0,65,45,34800,29,2,17071
1,1,97,73,34800,29,2,17071
2,0,90,94,34800,29,2,17071
3,0,127,123,34800,29,2,17071
3,1,109,94,34800,29,2,17071
1,0,45,50,36000,30,2,17071
1,1,73,79,36000,30,2,17071
2,0,94,96,36000,30,2,17071
3,0,123,136,36000,30,2,17071
3,1,94,80,36000,30,2,17071
1,0,50,35,37200,31,2,17071
1,1,79,89,37200,31,2,17071
2,0,96,66,37200,31,2,17071
3,0,136,118,37200,31,2,17071
3,1,80,69,37200,31,2,17071
1,0,35,58,38400,32,2,17071
1,1,89,97,38400,32,2,17071
2,0,66,56,38400,32,2,17071
3,0,118,99,38400,32,2,17071
3,1,69,88,38400,32,2,17071
1,0,58,31,39600,33,2,17071
1,1,97,89,39600,33,2,17071
2,0,56,50,39600,33,2,17071
3,0,99,102,39600,33,2,17071
3,1,88,55,39600,33,2,17071
1,0,31,47,40800,34,2,17071
1,1,89,89,40800,34,2,17071
2,0,50,53,40800,34,2,17071
3,0,102,99,40800,34,2,17071
3,1,55,51,40800,34,2,17071
1,0,47,33,42000,35,2,17071
1,1,89,74,42000,35,2,17071
2,0,53,65,42000,35,2,17071
3,0,99,86,42000,35,2,17071
3,1,51,79,42000,35,2,17071
1,0,33,34,43200,36,2,17071
1,1,74,88,43200,36,2,17071
2,0,65,49,43200,36,2,17071
3,0,86,97,43200,36,2,17071
3,1,79,96,43200,36,2,17071
1,0,34,44,44400,37,2,17071
1,1,88,80,44400,37,2,17071
2,0,49,62,44400,37,2,17071
3,0,97,93,44400,37,2,17071
3,1,96,90,44400,37,2,17071
1,0,44,37,45600,38,2,17071
1,1,80,74,45600,38,2,17071
2,0,62,66,45600,38,2,17071
3,0,93,102,45600,38,2,17071
3,1,90,84,45600,38,2,17071
1,0,37,57,46800,39,2,17071
1,1,74,89,46800,39,2,17071
2,0,66,68,46800,39,2,17071
3,0,102,129,46800,39,2,17071
3,1,84,95,46800,39,2,17071
1,0,57,54,48000,40,2,17071
1,1,89,113,48000,40,2,17071
2,0,68,82,48000,40,2,17071
3,0,129,119,48000,40,2,17071
3,1,95,91,48000,40,2,17071
1,0,54,90,49200,41,2,17071
1,1,113,101,49200,41,2,17071
2,0,82,32,49200,41,2,17071
3,0,119,113,49200,41,2,17071
3,1,91,99,49200,41,2,17071
1,0,90,54,50400,42,2,17071
1,1,101,89,50400,42,2,17071
2,0,32,51,50400,42,2,17071
3,0,113,91,50400,42,2,17071
3,1,99,82,50400,42,2,17071
1,0,54,47,51600,43,2,17071
1,1,89,93,51600,43,2,17071
2,0,51,55,51600,43,2,17071
3,0,91,115,51600,43,2,17071
3,1,82,86,51600,43,2,17071
1,0,47,38,52800,44,2,17071
1,1,93,105,52800,44,2,17071
2,0,55,66,52800,44,2,17071
3,0,115,108,52800,44,2,17071
3,1,86,91,52800,44,2,17071
1,0,38,39,54000,45,2,17071
1,1,105,117,54000,45,2,17071
2,0,66,68,54000,45,2,17071
3,0,108,108,54000,45,2,17071
3,1,91,75,54000,45,2,17071
1,0,39,47,55200,46,2,17071
1,1,117,96,55200,46,2,17071
2,0,68,84,55200,46,2,17071
3,0,108,118,55200,46,2,17071
3,1,75,106,55200,46,2,17071
1,0,47,44,56400,47,2,17071
1,1,96,112,56400,47,2,17071
2,0,84,71,56400,47,2,17071
3,0,118,114,56400,47,2,17071
3,1,106,70,56400,47,2,17071
1,0,44,58,57600,48,2,17071
1,1,112,79,57600,48,2,17071
2,0,71,71,57600,48,2,17071
3,0,114,115,57600,48,2,17071
3,1,70,72,57600,48,2,17071
1,0,58,53,58800,49,2,17071
1,1,79,97,58800,49,2,17071
2,0,71,67,58800,49,2,17071
3,0,115,83,58800,49,2,17071
3,1,72,91,58800,49,2,17071
1,0,53,48,60000,50,2,17071
1,1,97,119,60000,50,2,17071
2,0,67,83,60000,50,2,17071
3,0,83,153,60000,50,2,17071
3,1,91,84,60000,50,2,17071
1,0,48,52,61200,51,2,17071
1,1,119,94,61200,51,2,17071
2,0,83,93,61200,51,2,17071
3,0,153,138,61200,51,2,17071
3,1,84,76,61200,51,2,17071
1,0,52,77,62400,52,2,17071
1,1,94,142,62400,52,2,17071
2,0,93,21,62400,52,2,17071
3,0,138,140,62400,52,2,17071
3,1,76,73,62400,52,2,17071
1,0,77,45,63600,53,2,17071
1,1,142,110,63600,53,2,17071
2,0,21,59,63600,53,2,17071
3,0,140,104,63600,53,2,17071
3,1,73,82,63600,53,2,17071
1,0,45,30,64800,54,2,17071
1,1,110,76,64800,54,2,17071
2,0,59,43,64800,54,2,17071
3,0,104,92,64800,54,2,17071
3,1,82,83,64800,54,2,17071
1,0,30,18,66000,55,2,17071
1,1,76,85,66000,55,2,17071
2,0,43,64,66000,55,2,17071
3,0,92,72,66000,55,2,17071
3,1,83,81,66000,55,2,17071
1,0,18,12,67200,56,2,17071
1,1,85,64,67200,56,2,17071
2,0,64,60,67200,56,2,17071
3,0,72,74,67200,56,2,17071
3,1,81,83,67200,56,2,17071
1,0,12,40,68400,57,2,17071
1,1,64,45,68400,57,2,17071
2,0,60,24,68400,57,2,17071
3,0,74,51,68400,57,2,17071
3,1,83,53,68400,57,2,17071
1,0,40,37,69600,58,2,17071
1,1,45,50,69600,58,2,17071
2,0,24,29,69600,58,2,17071
3,0,51,65,69600,58,2,17071
3,1,53,56,69600,58,2,17071
1,0,37,55,70800,59,2,17071
1,1,50,31,70800,59,2,17071
2,0,29,8,70800,59,2,17071
3,0,65,64,70800,59,2,17071
3,1,56,48,70800,59,2,17071
1,0,55,47,72000,60,2,17072
1,1,31,45,72000,60,2,17072
2,0,8,12,72000,60,2,17072
3,0,64,56,72000,60,2,17072
3,1,48,62,72000,60,2,17072
1,0,47,51,73200,61,2,17072
1,1,45,36,73200,61,2,17072
2,0,12,6,73200,61,2,17072
3,0,56,51,73200,61,2,17072
3,1,62,34,73200,61,2,17072
1,0,51,44,74400,62,2,17072
1,1,36,45,74400,62,2,17072
2,0,6,14,74400,62,2,17072
3,0,51,29,74400,62,2,17072
3,1,34,38,74400,62,2,17072
1,0,44,34,75600,63,2,17072
1,1,45,22,75600,63,2,17072
2,0,14,12,75600,63,2,17072
3,0,29,36,75600,63,2,17072
3,1,38,39,75600,63,2,17072
1,0,34,39,76800,64,2,17072
1,1,22,34,76800,64,2,17072
2,0,12,7,76800,64,2,17072
3,0,36,41,76800,64,2,17072
3,1,39,23,76800,64,2,17072
1,0,39,26,78000,65,2,17072
1,1,34,29,78000,65,2,17072
2,0,7,11,78000,65,2,17072
3,0,41,32,78000,65,2,17072
3,1,23,45,78000,65,2,17072
1,0,26,26,79200,66,2,17072
1,1,29,19,79200,66,2,17072
2,0,11,4,79200,66,2,17072
3,0,32,32,79200,66,2,17072
3,1,45,20,79200,66,2,17072
1,0,26,20,80400,67,2,17072
1,1,19,16,80400,67,2,17072
2,0,4,6,80400,67,2,17072
3,0,32,21,80400,67,2,17072
3,1,20,30,80400,67,2,17072
1,0,20,16,81600,68,2,17072
1,1,16,19,81600,68,2,17072
2,0,6,3,81600,68,2,17072
3,0,21,24,81600,68,2,17072
3,1,30,20,81600,68,2,17072
1,0,16,12,82800,69,2,17072
1,1,19,11,82800,69,2,17072
2,0,3,8,82800,69,2,17072
3,0,24,4,82800,69,2,17072
3,1,20,17,82800,69,2,17072
1,0,12,4,84000,70,2,17072
1,1,11,17,84000,70,2,17072
2,0,8,12,84000,70,2,17072
3,0,4,15,84000,70,2,17072
3,1,17,9,84000,70,2,17072
1,0,4,3,85200,71,2,17072
1,1,17,22,85200,71,2,17072
3,0,15,14,85200,71,2,17072
3,1,9,14,85200,71,2,17072
1,0,3,7,0,0,3,17072
1,1,22,130,0,0,3,17072
3,0,14,16,0,0,3,17072
3,1,14,132,0,0,3,17072
1,0,7,5,1200,1,3,17072
1,1,130,47,1200,1,3,17072
2,0,4,3,1200,1,3,17072
3,0,16,11,1200,1,3,17072
3,1,132,95,1200,1,3,17072
1,0,5,16,2400,2,3,17072
1,1,47,33,2400,2,3,17072
2,0,3,1,2400,2,3,17072
3,0,11,19,2400,2,3,17072
3,1,95,75,2400,2,3,17072
1,0,16,10,3600,3,3,17072
1,1,33,5,3600,3,3,17072
2,0,1,1,3600,3,3,17072
3,0,19,23,3600,3,3,17072
3,1,75,7,3600,3,3,17072
1,0,10,9,4800,4,3,17072
1,1,5,6,4800,4,3,17072
2,0,1,2,4800,4,3,17072
3,0,23,29,4800,4,3,17072
3,1,7,7,4800,4,3,17072
1,0,9,7,6000,5,3,17072
1,1,6,9,6000,5,3,17072
2,0,2,1,6000,5,3,17072
3,0,29,13,6000,5,3,17072
3,1,7,6,6000,5,3,17072
1,0,7,5,7200,6,3,17072
1,1,9,7,7200,6,3,17072
3,0,13,14,7200,6,3,17072
3,1,6,9,7200,6,3,17072
1,0,5,4,8400,7,3,17072
1,1,7,10,8400,7,3,17072
3,0,14,14,8400,7,3,17072
3,1,9,6,8400,7,3,17072
1,0,4,9,9600,8,3,17072
1,1,10,14,9600,8,3,17072
3,0,14,16,9600,8,3,17072
3,1,6,10,9600,8,3,17072
1,0,9,6,10800,9,3,17072
1,1,14,5,10800,9,3,17072
3,0,16,20,10800,9,3,17072
3,1,10,4,10800,9,3,17072
1,0,6,12,12000,10,3,17072
1,1,5,12,12000,10,3,17072
3,0,20,7,12000,10,3,17072
3,1,4,8,12000,10,3,17072
1,0,12,13,13200,11,3,17072
1,1,12,19,13200,11,3,17072
3,0,7,13,13200,11,3,17072
3,1,8,7,13200,11,3,17072
1,0,13,9,14400,12,3,17072
1,1,19,21,14400,12,3,17072
3,0,13,10,14400,12,3,17072
3,1,7,10,14400,12,3,17072
1,0,9,7,15600,13,3,17072
1,1,21,17,15600,13,3,17072
3,0,10,19,15600,13,3,17072
3,1,10,6,15600,13,3,17072
1,0,7,14,16800,14,3,17072
1,1,17,15,16800,14,3,17072
3,0,19,8,16800,14,3,17072
3,1,6,10,16800,14,3,17072
1,0,14,22,18000,15,3,17072
1,1,15,31,18000,15,3,17072
3,0,8,14,18000,15,3,17072
3,1,10,8,18000,15,3,17072
1,0,22,22,19200,16,3,17072
1,1,31,31,19200,16,3,17072
2,0,3,4,19200,16,3,17072
3,0,14,13,19200,16,3,17072
3,1,8,14,19200,16,3,17072
1,0,22,19,20400,17,3,17072
1,1,31,31,20400,17,3,17072
2,0,4,8,20400,17,3,17072
3,0,13,18,20400,17,3,17072
3,1,14,21,20400,17,3,17072
1,0,19,30,21600,18,3,17072
1,1,31,35,21600,18,3,17072
2,0,8,5,21600,18,3,17072
3,0,18,28,21600,18,3,17072
3,1,21,24,21600,18,3,17072
1,0,30,49,22800,19,3,17072
1,1,35,62,22800,19,3,17072
2,0,5,13,22800,19,3,17072
3,0,28,37,22800,19,3,17072
3,1,24,36,22800,19,3,17072
1,0,49,50,24000,20,3,17072
1,1,62,52,24000,20,3,17072
2,0,13,26,24000,20,3,17072
3,0,37,84,24000,20,3,17072
3,1,36,43,24000,20,3,17072
1,0,50,91,25200,21,3,17072
1,1,52,79,25200,21,3,17072
2,0,26,34,25200,21,3,17072
3,0,84,119,25200,21,3,17072
3,1,43,75,25200,21,3,17072
1,0,91,74,26400,22,3,17072
1,1,79,69,26400,22,3,17072
2,0,34,48,26400,22,3,17072
3,0,119,132,26400,22,3,17072
3,1,75,58,26400,22,3,17072
1,0,74,104,27600,23,3,17072
1,1,69,108,27600,23,3,17072
2,0,48,34,27600,23,3,17072
3,0,132,135,27600,23,3,17072
3,1,58,83,27600,23,3,17072
1,0,104,128,28800,24,3,17072
1,1,108,95,28800,24,3,17072
2,0,34,32,28800,24,3,17072
3,0,135,139,28800,24,3,17072
3,1,83,110,28800,24,3,17072
1,0,128,137,30000,25,3,17072
1,1,95,105,30000,25,3,17072
2,0,32,41,30000,25,3,17072
3,0,139,148,30000,25,3,17072
3,1,110,132,30000,25,3,17072
1,0,137,104,31200,26,3,17072
1,1,105,118,31200,26,3,17072
2,0,41,35,31200,26,3,17072
3,0,148,156,31200,26,3,17072
3,1,132,131,31200,26,3,17072
1,0,104,111,32400,27,3,17072
1,1,118,94,32400,27,3,17072
2,0,35,35,32400,27,3,17072
3,0,156,145,32400,27,3,17072
3,1,131,143,32400,27,3,17072
1,0,111,121,33600,28,3,17072
1,1,94,109,33600,28,3,17072
2,0,35,23,33600,28,3,17072
3,0,145,132,33600,28,3,17072
3,1,143,132,33600,28,3,17072
1,0,121,136,34800,29,3,17072
1,1,109,103,34800,29,3,17072
2,0,23,21,34800,29,3,17072
3,0,132,133,34800,29,3,17072
3,1,132,84,34800,29,3,17072
1,0,136,109,36000,30,3,17072
1,1,103,78,36000,30,3,17072
2,0,21,19,36000,30,3,17072
3,0,133,100,36000,30,3,17072
3,1,84,74,36000,30,3,17072
1,0,109,89,37200,31,3,17072
1,1,78,116,37200,31,3,17072
2,0,19,12,37200,31,3,17072
3,0,100,92,37200,31,3,17072
3,1,74,72,37200,31,3,17072
1,0,89,110,38400,32,3,17072
1,1,116,93,38400,32,3,17072
2,0,12,13,38400,32,3,17072
3,0,92,96,38400,32,3,17072
3,1,72,80,38400,32,3,17072
1,0,110,88,39600,33,3,17072
1,1,93,91,39600,33,3,17072
2,0,13,16,39600,33,3,17072
3,0,96,77,39600,33,3,17072
3,1,80,72,39600,33,3,17072
1,0,88,91,40800,34,3,17072
1,1,91,77,40800,34,3,17072
2,0,16,13,40800,34,3,17072
3,0,77,91,40800,34,3,17072
3,1,72,86,40800,34,3,17072
1,0,91,78,42000,35,3,17072
1,1,77,91,42000,35,3,17072
2,0,13,9,42000,35,3,17072
3,0,91,75,42000,35,3,17072
3,1,86,63,42000,35,3,17072
1,0,78,87,43200,36,3,17072
1,1,91,87,43200,36,3,17072
2,0,9,18,43200,36,3,17072
3,0,75,82,43200,36,3,17072
3,1,63,106,43200,36,3,17072
1,0,87,89,44400,37,3,17072
1,1,87,75,44400,37,3,17072
2,0,18,10,44400,37,3,17072
3,0,82,97,44400,37,3,17072
3,1,106,77,44400,37,3,17072
1,0,89,102,45600,38,3,17072
1,1,75,96,45600,38,3,17072
2,0,10,15,45600,38,3,17072
3,0,97,103,45600,38,3,17072
3,1,77,57,45600,38,3,17072
1,0,102,104,46800,39,3,17072
1,1,96,96,46800,39,3,17072
2,0,15,18,46800,39,3,17072
3,0,103,96,46800,39,3,17072
3,1,57,86,46800,39,3,17072
1,0,104,101,48000,40,3,17072
1,1,96,88,48000,40,3,17072
2,0,18,15,48000,40,3,17072
3,0,96,115,48000,40,3,17072
3,1,86,101,48000,40,3,17072
1,0,101,95,49200,41,3,17072
1,1,88,93,49200,41,3,17072
2,0,15,15,49200,41,3,17072
3,0,115,121,49200,41,3,17072
3,1,101,89,49200,41,3,17072
1,0,95,103,50400,42,3,17072
1,1,93,75,50400,42,3,17072
2,0,15,12,50400,42,3,17072
3,0,121,98,50400,42,3,17072
3,1,89,111,50400,42,3,17072
1,0,103,110,51600,43,3,17072
1,1,75,83,51600,43,3,17072
2,0,12,16,51600,43,3,17072
3,0,98,80,51600,43,3,17072
3,1,111,89,51600,43,3,17072
1,0,110,89,52800,44,3,17072
1,1,83,114,52800,44,3,17072
2,0,16,7,52800,44,3,17072
3,0,80,102,52800,44,3,17072
3,1,89,99,52800,44,3,17072
1,0,89,91,54000,45,3,17072
1,1,114,90,54000,45,3,17072
2,0,7,11,54000,45,3,17072
3,0,102,106,54000,45,3,17072
3,1,99,83,54000,45,3,17072
1,0,91,97,55200,46,3,17072
1,1,90,97,55200,46,3,17072
2,0,11,15,55200,46,3,17072
3,0,106,105,55200,46,3,17072
3,1,83,86,55200,46,3,17072
1,0,97,88,56400,47,3,17072
1,1,97,83,56400,47,3,17072
2,0,15,10,56400,47,3,17072
3,0,105,107,56400,47,3,17072
3,1,86,86,56400,47,3,17072
1,0,88,105,57600,48,3,17072
1,1,83,100,57600,48,3,17072
2,0,10,18,57600,48,3,17072
3,0,107,123,57600,48,3,17072
3,1,86,81,57600,48,3,17072
1,0,105,97,58800,49,3,17072
1,1,100,65,58800,49,3,17072
2,0,18,29,58800,49,3,17072
3,0,123,99,58800,49,3,17072
3,1,81,91,58800,49,3,17072
1,0,97,45,60000,50,3,17072
1,1,65,78,60000,50,3,17072
2,0,29,76,60000,50,3,17072
3,0,99,129,60000,50,3,17072
3,1,91,88,60000,50,3,17072
1,0,45,31,61200,51,3,17072
1,1,78,86,61200,51,3,17072
2,0,76,56,61200,51,3,17072
3,0,129,115,61200,51,3,17072
3,1,88,86,61200,51,3,17072
1,0,31,37,62400,52,3,17072
1,1,86,113,62400,52,3,17072
2,0,56,79,62400,52,3,17072
3,0,115,114,62400,52,3,17072
3,1,86,73,62400,52,3,17072
1,0,37,31,63600,53,3,17072
1,1,113,112,63600,53,3,17072
2,0,79,69,63600,53,3,17072
3,0,114,125,63600,53,3,17072
3,1,73,76,63600,53,3,17072
1,0,31,26,64800,54,3,17072
1,1,112,80,64800,54,3,17072
2,0,69,43,64800,54,3,17072
3,0,125,77,64800,54,3,17072
3,1,76,68,64800,54,3,17072
1,0,26,24,66000,55,3,17072
1,1,80,69,66000,55,3,17072
2,0,43,54,66000,55,3,17072
3,0,77,66,66000,55,3,17072
3,1,68,56,66000,55,3,17072
1,0,24,18,67200,56,3,17072
1,1,69,64,67200,56,3,17072
2,0,54,52,67200,56,3,17072
3,0,66,70,67200,56,3,17072
3,1,56,59,67200,56,3,17072
1,0,18,28,68400,57,3,17072
1,1,64,39,68400,57,3,17072
2,0,52,42,68400,57,3,17072
3,0,70,49,68400,57,3,17072
3,1,59,50,68400,57,3,17072
1,0,28,26,69600,58,3,17072
1,1,39,39,69600,58,3,17072
2,0,42,54,69600,58,3,17072
3,0,49,46,69600,58,3,17072
3,1,50,72,69600,58,3,17072
1,0,26,17,70800,59,3,17072
1,1,39,40,70800,59,3,17072
2,0,54,48,70800,59,3,17072
3,0,46,63,70800,59,3,17072
3,1,72,41,70800,59,3,17072
1,0,17,20,72000,60,3,17073
1,1,40,30,72000,60,3,17073
2,0,48,48,72000,60,3,17073
3,0,63,53,72000,60,3,17073
3,1,41,25,72000,60,3,17073
1,0,20,24,73200,61,3,17073
1,1,30,35,73200,61,3,17073
2,0,48,42,73200,61,3,17073
3,0,53,52,73200,61,3,17073
3,1,25,18,73200,61,3,17073
1,0,24,17,74400,62,3,17073
1,1,35,35,74400,62,3,17073
2,0,42,29,74400,62,3,17073
3,0,52,56,74400,62,3,17073
3,1,18,28,74400,62,3,17073
1,0,17,24,75600,63,3,17073
1,1,35,17,75600,63,3,17073
2,0,29,31,75600,63,3,17073
3,0,56,47,75600,63,3,17073
3,1,28,26,75600,63,3,17073
1,0,24,11,76800,64,3,17073
1,1,17,31,76800,64,3,17073
2,0,31,35,76800,64,3,17073
3,0,47,35,76800,64,3,17073
3,1,26,35,76800,64,3,17073
1,0,11,16,78000,65,3,17073
1,1,31,18,78000,65,3,17073
2,0,35,19,78000,65,3,17073
3,0,35,28,78000,65,3,17073
3,1,35,26,78000,65,3,17073
1,0,16,7,79200,66,3,17073
1,1,18,7,79200,66,3,17073
2,0,19,18,79200,66,3,17073
3,0,28,18,79200,66,3,17073
3,1,26,16,79200,66,3,17073
1,0,7,9,80400,67,3,17073
1,1,7,22,80400,67,3,17073
2,0,18,12,80400,67,3,17073
3,0,18,17,80400,67,3,17073
3,1,16,24,80400,67,3,17073
1,0,9,5,81600,68,3,17073
1,1,22,9,81600,68,3,17073
2,0,12,14,81600,68,3,17073
3,0,17,17,81600,68,3,17073
3,1,24,17,81600,68,3,17073
1,0,5,11,82800,69,3,17073
1,1,9,6,82800,69,3,17073
2,0,14,6,82800,69,3,17073
3,0,17,25,82800,69,3,17073
3,1,17,12,82800,69,3,17073
1,0,11,20,84000,70,3,17073
1,1,6,12,84000,70,3,17073
2,0,6,1,84000,70,3,17073
3,0,25,22,84000,70,3,17073
3,1,12,20,84000,70,3,17073
1,0,20,11,85200,71,3,17073
1,1,12,17,85200,71,3,17073
2,0,1,2,85200,71,3,17073
3,0,22,18,85200,71,3,17073
3,1,20,12,85200,71,3,17073
1,0,11,4,0,0,4,17073
1,1,17,117,0,0,4,17073
2,0,2,1,0,0,4,17073
3,0,18,13,0,0,4,17073
3,1,12,137,0,0,4,17073
1,0,4,9,1200,1,4,17073
1,1,117,79,1200,1,4,17073
2,0,1,4,1200,1,4,17073
3,0,13,17,1200,1,4,17073
3,1,137,63,1200,1,4,17073
1,0,9,7,2400,2,4,17073
1,1,79,51,2400,2,4,17073
3,0,17,7,2400,2,4,17073
3,1,63,82,2400,2,4,17073
1,0,7,3,3600,3,4,17073
1,1,51,12,3600,3,4,17073
3,0,7,17,3600,3,4,17073
3,1,82,9,3600,3,4,17073
1,0,3,6,4800,4,4,17073
1,1,12,13,4800,4,4,17073
3,0,17,21,4800,4,4,17073
3,1,9,6,4800,4,4,17073
1,0,6,11,6000,5,4,17073
1,1,13,9,6000,5,4,17073
3,0,21,19,6000,5,4,17073
3,1,6,4,6000,5,4,17073
1,0,11,7,7200,6,4,17073
1,1,9,6,7200,6,4,17073
3,0,19,5,7200,6,4,17073
3,1,4,14,7200,6,4,17073
1,0,7,4,8400,7,4,17073
1,1,6,13,8400,7,4,17073
3,0,5,10,8400,7,4,17073
3,1,14,4,8400,7,4,17073
1,0,4,4,9600,8,4,17073
1,1,13,6,9600,8,4,17073
3,0,10,12,9600,8,4,17073
3,1,4,4,9600,8,4,17073
1,0,4,3,10800,9,4,17073
1,1,6,9,10800,9,4,17073
3,0,12,8,10800,9,4,17073
3,1,4,6,10800,9,4,17073
1,0,3,7,12000,10,4,17073
1,1,9,19,12000,10,4,17073
3,0,8,15,12000,10,4,17073
3,1,6,3,12000,10,4,17073
1,0,7,9,13200,11,4,17073
1,1,19,12,13200,11,4,17073
3,0,15,9,13200,11,4,17073
3,1,3,3,13200,11,4,17073
1,0,9,10,14400,12,4,17073
1,1,12,13,14400,12,4,17073
3,0,9,16,14400,12,4,17073
3,1,3,2,14400,12,4,17073
1,0,10,10,15600,13,4,17073
1,1,13,21,15600,13,4,17073
3,0,16,12,15600,13,4,17073
3,1,2,5,15600,13,4,17073
1,0,10,16,16800,14,4,17073
1,1,21,18,16800,14,4,17073
3,0,12,13,16800,14,4,17073
3,1,5,5,16800,14,4,17073
1,0,16,6,18000,15,4,17073
1,1,18,25,18000,15,4,17073
3,0,13,11,18000,15,4,17073
3,1,5,6,18000,15,4,17073
1,0,6,5,19200,16,4,17073
1,1,25,28,19200,16,4,17073
2,0,12,9,19200,16,4,17073
3,0,11,16,19200,16,4,17073
3,1,6,14,19200,16,4,17073
1,0,5,4,20400,17,4,17073
1,1,28,28,20400,17,4,17073
2,0,9,11,20400,17,4,17073
3,0,16,17,20400,17,4,17073
3,1,14,12,20400,17,4,17073
1,0,4,4,21600,18,4,17073
1,1,28,32,21600,18,4,17073
2,0,11,15,21600,18,4,17073
3,0,17,23,21600,18,4,17073
3,1,12,16,21600,18,4,17073
1,0,4,9,22800,19,4,17073
1,1,32,36,22800,19,4,17073
2,0,15,14,22800,19,4,17073
3,0,23,41,22800,19,4,17073
3,1,16,25,22800,19,4,17073
1,0,9,18,24000,20,4,17073
1,1,36,54,24000,20,4,17073
2,0,14,32,24000,20,4,17073
3,0,41,75,24000,20,4,17073
3,1,25,32,24000,20,4,17073
1,0,18,25,25200,21,4,17073
1,1,54,48,25200,21,4,17073
2,0,32,68,25200,21,4,17073
3,0,75,100,25200,21,4,17073
3,1,32,48,25200,21,4,17073
1,0,25,30,26400,22,4,17073
1,1,48,58,26400,22,4,17073
2,0,68,72,26400,22,4,17073
3,0,100,116,26400,22,4,17073
3,1,48,55,26400,22,4,17073
1,0,30,30,27600,23,4,17073
1,1,58,83,27600,23,4,17073
2,0,72,88,27600,23,4,17073
3,0,116,121,27600,23,4,17073
3,1,55,60,27600,23,4,17073
1,0,30,41,28800,24,4,17073
1,1,83,97,28800,24,4,17073
2,0,88,105,28800,24,4,17073
3,0,121,149,28800,24,4,17073
3,1,60,103,28800,24,4,17073
1,0,41,48,30000,25,4,17073
1,1,97,102,30000,25,4,17073
2,0,105,99,30000,25,4,17073
3,0,149,141,30000,25,4,17073
3,1,103,105,30000,25,4,17073
1,0,48,50,31200,26,4,17073
1,1,102,122,31200,26,4,17073
2,0,99,114,31200,26,4,17073
3,0,141,145,31200,26,4,17073
3,1,105,123,31200,26,4,17073
1,0,50,47,32400,27,4,17073
1,1,122,97,32400,27,4,17073
2,0,114,117,32400,27,4,17073
3,0,145,128,32400,27,4,17073
3,1,123,130,32400,27,4,17073
1,0,47,40,33600,28,4,17073
1,1,97,113,33600,28,4,17073
2,0,117,102,33600,28,4,17073
3,0,128,106,33600,28,4,17073
3,1,130,111,33600,28,4,17073
1,0,40,48,34800,29,4,17073
1,1,113,83,34800,29,4,17073
2,0,102,82,34800,29,4,17073
3,0,106,105,34800,29,4,17073
3,1,111,121,34800,29,4,17073
1,0,48,56,36000,30,4,17073
1,1,83,101,36000,30,4,17073
2,0,82,82,36000,30,4,17073
3,0,105,126,36000,30,4,17073
3,1,121,80,36000,30,4,17073
1,0,56,51,37200,31,4,17073
1,1,101,98,37200,31,4,17073
2,0,82,85,37200,31,4,17073
3,0,126,117,37200,31,4,17073
3,1,80,91,37200,31,4,17073
1,0,51,40,38400,32,4,17073
1,1,98,114,38400,32,4,17073
2,0,85,80,38400,32,4,17073
3,0,117,97,38400,32,4,17073
3,1,91,77,38400,32,4,17073
1,0,40,39,39600,33,4,17073
1,1,114,71,39600,33,4,17073
2,0,80,48,39600,33,4,17073
3,0,97,95,39600,33,4,17073
3,1,77,85,39600,33,4,17073
1,0,39,41,40800,34,4,17073
1,1,71,72,40800,34,4,17073
2,0,48,45,40800,34,4,17073
3,0,95,95,40800,34,4,17073
3,1,85,81,40800,34,4,17073
1,0,41,36,42000,35,4,17073
1,1,72,83,42000,35,4,17073
2,0,45,62,42000,35,4,17073
3,0,95,100,42000,35,4,17073
3,1,81,68,42000,35,4,17073
1,0,36,35,43200,36,4,17073
1,1,83,100,43200,36,4,17073
2,0,62,69,43200,36,4,17073
3,0,100,88,43200,36,4,17073
3,1,68,97,43200,36,4,17073
1,0,35,35,44400,37,4,17073
1,1,100,83,44400,37,4,17073
2,0,69,78,44400,37,4,17073
3,0,88,92,44400,37,4,17073
3,1,97,83,44400,37,4,17073
1,0,35,43,45600,38,4,17073
1,1,83,93,45600,38,4,17073
2,0,78,75,45600,38,4,17073
3,0,92,94,45600,38,4,17073
3,1,83,94,45600,38,4,17073
1,0,43,50,46800,39,4,17073
1,1,93,74,46800,39,4,17073
2,0,75,69,46800,39,4,17073
3,0,94,101,46800,39,4,17073
3,1,94,83,46800,39,4,17073
1,0,50,24,48000,40,4,17073
1,1,74,83,48000,40,4,17073
2,0,69,66,48000,40,4,17073
3,0,101,129,48000,40,4,17073
3,1,83,76,48000,40,4,17073
